0.7834478892865976,0.16191678753384686,-0.06706812937240225,0.0067960860409728985,-0.2923005098472455,-0.7058818052602731
0.7167618078106094,0.021884125874578022,-0.014880424024378527,0.026126601190116824,-0.28218081167576425,-0.6759585128375855
0.6553929584621563,-0.09308258326177898,0.024796312241313463,0.03566282324774046,-0.2705442818798412,-0.6445892214742487
0.5994916808481212,-0.18220763947839583,0.053290461496015594,0.03647577025294992,-0.25816203645972413,-0.6136897319604776
0.5489728924379298,-0.24568969071460725,0.07204206685314568,0.02987265668839001,-0.24562599154484543,-0.5845427750797145
0.47923954078898773,-0.7437218836085414,0.19874194887784308,0.09294735698866421,-0.23428244580683114,-0.5680737150272512
0.39317204085454915,-1.322225616827398,0.3242392307405059,0.17734445749464858,-0.21939062907317938,-0.517125751013052
0.3106212032216668,-2.3703103233780274,0.42264043177301025,0.38761106683089297,-0.1840417143382022,-0.32492831393681765
0.04658761094525118,2.239103068123035,-0.3001934402343339,-0.5051068904253134,-0.2639397779445539,-0.35777836256426676
0.21581071753536096,1.1929502284760878,-0.06658781265865353,-0.35998256597485834,-0.24961745408825722,-0.5364167035136036
0.21283836261231223,0.7278441159060269,-0.01433276102338679,-0.31263082624279037,-0.23100813722440658,-0.5513824498176301
0.20414334688411492,0.4359603148875563,0.012054752915714116,-0.2772167540138261,-0.2133950522147768,-0.538299571070463
0.19149295159783444,0.22384781514995855,0.028068814916471955,-0.24757702255696773,-0.19617069767169498,-0.5153318319249028
0.17779037471707196,0.05903614216251217,0.03845463021882423,-0.2220757591498204,-0.17991283950023634,-0.4888897056062232
0.1646489977522932,-0.10448971247570858,0.04781007711841515,-0.19676240482697893,-0.16481248942245721,-0.46342522878484294
0.1517012831975246,-0.23546940939067465,0.05384003463388871,-0.17517905700853015,-0.15074818827330605,-0.43637656124739704
0.13944300628680287,-0.35263742433331297,0.058237858600395376,-0.15597343515836048,-0.1377588706002041,-0.4099600538511213
0.12801775014246022,-0.4651254918397808,0.06170723321510997,-0.13856605309517012,-0.12579081256788358,-0.3848103488846286
0.11747663784847612,-0.5818065096203626,0.06475225802632283,-0.12244094096663215,-0.11476907864202676,-0.36120570556620246
0.10783273706973777,-0.7144741020655028,0.06784177480328103,-0.10698562710632437,-0.10460161244809454,-0.33916532159861085
0.09908439901072999,-0.8832385180245756,0.07154253398765723,-0.09131871107857548,-0.09516290274164733,-0.3182304292359724
0.09121879842792004,-1.131028666105032,0.07670445769504924,-0.07426497402938666,-0.08622129455742358,-0.2962116007723137
0.084245065291607,-1.5125790547062128,0.08290624320644378,-0.06525789982504716,-0.07713274795636416,-0.2616780088986911
0.09505903224668505,-2.1586752826233857,0.07017711048270647,0.006321934999401979,-0.06545031701238709,-0.20445977515435051
0.08536886346528205,-1.9685786646438128,0.06471651847423668,-0.013867801367235894,-0.06001356964790587,-0.2237236782433184
0.07598530522445093,-1.7945609169746104,0.0604740509738863,-0.030469414730668068,-0.055221086430963594,-0.2366730420531612
0.06567132986465252,-1.6354637053074241,0.05847321776038564,-0.04408578884128468,-0.05101467557913827,-0.24485852796486673
0.043594540766791826,-1.4920216130946273,0.06941547257410499,-0.05473986442988096,-0.047924676778535034,-0.24957680707368318
0.04048372241680868,-1.3613021526636078,0.07802118306337351,-0.061420622475610684,-0.049491675955532874,-0.2526872272094012
0.04392882430720739,-1.2391839344477795,0.06393770574808101,-0.06945448139376312,-0.04517389461194934,-0.25275448219832136
0.041286691985179313,-1.127752338736356,0.056884238668239176,-0.0761461274715908,-0.04212832400406137,-0.2511782843818422
0.04650402922937137,-1.4327826498292309,0.05006016782313407,-0.08943935980186504,-0.03802256853158604,-0.22031457991694312
0.047938173804498954,-1.9524172785526974,0.047499230411580454,-0.05423775658614309,-0.033748239493984304,-0.1963565813848942
0.04347116132501779,-1.7784565501236063,0.04327199345670532,-0.06568989329794139,-0.031047566842998742,-0.20448297599370407
0.039443054280945695,-1.6194424391299347,0.03943281957666914,-0.07450337470612571,-0.028703067700887406,-0.20866457605501237
0.03640292592238113,-1.4741815271029453,0.0353310922068355,-0.08120218091990718,-0.02664368755796087,-0.20993130230248228
