0.7853981633974483,0.25,0.25,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0
0.7796255899835454,0.2526874059282096,0.24577819680654855,-0.03399410593013058,0.09,0.19173152180025735,-1.7226600467505377,0.003404281039527814,0.08477514087179908,-0.11483489116986734,0.022390838714531496,-0.052450589012600045,0.0
0.7734172858766846,0.2555720979787375,0.24096593942268507,-0.06504594386717547,0.18,0.18455405004509912,-1.8389162070263498,0.0056839120402411795,0.17477514087179907,-0.24503574237216091,0.048596504244578016,-0.11225927188392729,0.0
0.7670308319286582,0.2584880908933026,0.2356413861063756,-0.09351274770165889,0.27,0.17843576626549287,-1.9481200630311246,0.0071278055274129025,0.2647751408717991,-0.3883245053119707,0.07754742744148653,-0.17856007190808515,0.0
0.7604886333364038,0.2614094328671172,0.22988480368018188,-0.11969846486142047,0.36,0.1733188593095718,-2.0497816063393453,0.007985541225234594,0.35477514087179907,-0.5424485162916679,0.10843409324575617,-0.25039410715969995,0.0
0.7544591729582494,0.25052789151993626,0.2124680699398869,-0.14580860936806206,0.44999999999999996,-0.11946686356959169,-1.9597816063393452,0.008470815477615929,0.18110789333156097,-0.9266228933779448,-0.13039363838120263,-0.5694080001592546,0.0
0.7477997306380046,0.25328590329092265,0.20655301958349676,-0.16886118188268803,0.5399999999999999,-0.1223660706679672,-2.0474998933027084,0.00715911988716017,0.27110789333156093,-1.082786048543636,-0.10292719599444838,-0.6441672929637773,0.0
0.741046419699089,0.25601601883658553,0.20037908821232653,-0.19017684335056695,0.62772455904788,-0.12493470139541088,-2.1273962800169874,0.005943516950045423,0.3611078933315609,-1.2451542304503425,-0.07460024476151267,-0.7222422240455437,0.0
0.7372745119769477,0.23842439948987243,0.1800387292583135,-0.21409500644253643,0.5264475582525795,-0.03493470139541088,-2.2481744175582583,0.004902020202580648,0.05135399675126734,-1.6849714317069955,-0.42511721426880483,-1.1212963523751975,0.0
0.7305101205706807,0.2409853682605916,0.173979839911992,-0.2333912435977053,0.6037724826633358,-0.034568413579468646,-2.314386613773595,0.0021554374608360235,0.14135399675126734,-1.8425143956505818,-0.40120570296506264,-1.198722011812917,0.0
